Impression_ID,Campaign_ID,CPF,Impression_Date,Email_Opened,Email_Clicked
79438,5,31883831556,2024-02-20,Yes,No
38943,8,13679570284,2024-10-24,Yes,Yes
29023,11,96756517153,2024-12-07,No,No
89050,15,45097277566,2023-05-24,No,No
74122,10,05406768590,2024-10-20,No,No
42912,2,01971456941,2024-05-12,Yes,Yes
16404,11,22631221590,2023-01-11,Yes,No
49631,6,76525845518,2024-05-27,Yes,Yes
64764,8,27841004131,2024-11-13,No,No
32336,6,06977812265,2024-10-05,Yes,No
99840,12,02950085499,2023-11-20,Yes,Yes
96888,3,18418218524,2023-11-02,Yes,No
67136,14,50967541936,2024-01-25,Yes,Yes
44325,7,11295194737,2024-07-24,No,No
49457,7,99954895211,2023-02-09,Yes,Yes
95246,13,92735374812,2024-10-17,No,No
45620,9,92271920403,2023-06-14,No,No
78381,14,79731157375,2023-11-03,No,No
74789,13,19282221891,2023-01-03,Yes,Yes
71685,2,13411209847,2024-12-16,Yes,No
10961,2,48025352802,2024-04-13,Yes,Yes
80592,12,07591087287,2023-08-04,No,No
63569,15,71419118361,2024-04-17,Yes,No
19456,15,09166816258,2024-08-14,No,No
53805,5,25685527793,2024-12-23,No,No
35438,15,94619098694,2024-04-03,No,No
23594,4,45078911128,2024-01-17,Yes,No
80174,3,25859709142,2024-09-15,Yes,Yes
97503,5,65554182162,2024-03-14,No,No
34041,1,80142982594,2023-03-21,No,No
73990,15,58346117465,2023-02-26,No,No
53424,13,84028265022,2024-12-20,No,No
97960,6,27097753291,2024-02-12,No,No
16393,10,49716606923,2024-11-21,No,No
64897,12,65276217167,2024-12-17,Yes,No
71554,5,42779894365,2023-09-19,Yes,Yes
61131,7,11165409265,2024-06-15,No,No
54755,2,94881437354,2023-03-04,Yes,Yes
83890,5,42459417199,2023-02-07,No,No
33463,2,31349838467,2023-05-10,Yes,No
94005,4,81089886045,2023-09-09,Yes,No
31843,5,53239075757,2024-10-19,No,No
34779,14,93517324573,2023-07-10,Yes,No
89020,8,57722673223,2024-12-15,No,No
76092,9,58459895565,2024-01-06,No,No
44968,13,14451803642,2024-06-23,No,No
56888,12,31240518385,2023-10-29,No,No
75374,11,77921868145,2024-09-18,Yes,Yes
82592,9,22435905621,2023-11-21,Yes,Yes
57722,10,23924743799,2023-04-25,Yes,No
60813,5,78419484343,2023-10-05,No,No
79266,2,65308931109,2024-06-21,No,No
59411,5,49227001615,2023-01-03,No,No
57016,6,63322915000,2023-09-05,Yes,No
13200,11,45212932399,2023-06-06,Yes,Yes
25083,6,80484977436,2023-03-02,Yes,No
16772,13,18038824803,2024-07-03,No,No
43269,13,75545209155,2023-02-10,Yes,No
73860,14,84304736753,2024-09-02,Yes,No
14021,8,88196629924,2023-02-25,Yes,No
60511,1,25347691063,2023-08-31,Yes,No
85835,13,54129658018,2024-07-24,No,No
93934,7,45549325182,2023-01-02,No,No
46049,14,96143069060,2024-06-26,No,No
42389,13,30445610908,2024-07-01,No,No
94287,1,50452945763,2023-02-05,Yes,No
73938,15,54375672502,2024-09-22,No,No
52405,13,04683043621,2023-09-29,No,No
16392,3,86787616840,2024-07-05,No,No
97352,14,84556191371,2024-05-20,No,No
95949,15,68842490803,2024-05-01,Yes,No
20053,1,17667973770,2023-06-30,Yes,Yes
27782,8,52671727644,2024-03-23,No,No
99149,1,53512345959,2024-02-11,No,No
74260,6,53502963171,2024-12-02,No,No
44433,8,00065711657,2023-11-02,No,No
70416,13,77971523337,2024-02-07,Yes,Yes
45549,14,53077108207,2024-03-26,No,No
78512,1,14205084331,2023-05-02,Yes,No
48132,10,49468143614,2023-06-06,Yes,No
38374,2,86637653668,2024-08-05,No,No
15001,6,05563637943,2023-03-11,Yes,No
83840,2,16797152587,2023-02-01,Yes,Yes
50889,10,48730712893,2023-01-27,Yes,No
37391,12,77762990652,2024-10-20,No,No
14735,2,71977456267,2024-08-18,No,No
71678,1,89290654043,2024-12-28,No,No
15020,9,22242082409,2024-01-12,Yes,Yes
10718,13,13813387304,2024-03-03,Yes,No
86323,12,05125035200,2024-03-12,No,No
40753,3,32058830452,2023-10-08,Yes,No
31513,13,94938004502,2024-08-22,Yes,Yes
63556,1,82883221443,2023-06-12,Yes,No
82007,15,53622327812,2023-03-02,Yes,No
94780,4,30668117382,2023-02-02,Yes,No
59282,2,01156222039,2024-06-16,No,No
13923,15,29320155476,2023-07-09,No,No
17856,12,27108460020,2024-09-28,No,No
53785,11,60889450231,2023-08-19,Yes,No
16934,3,95375509486,2023-11-28,No,No
38266,12,85930773823,2024-07-10,No,No
40551,14,19625546293,2024-12-04,No,No
11704,11,99303418870,2024-11-27,Yes,No
71274,15,87405506545,2024-12-31,Yes,Yes
37298,10,38106523727,2024-10-29,Yes,No
64037,12,18412222858,2024-06-21,No,No
59799,1,46919545472,2023-11-29,Yes,Yes
20954,3,46931788497,2024-02-02,No,No
67283,10,87108715822,2023-01-23,Yes,No
99386,14,47963516249,2023-02-24,No,No
24671,7,97628675676,2023-03-25,No,No
48338,9,48385869909,2024-07-11,No,No
10164,13,91196226379,2023-08-21,Yes,No
68694,4,87871313433,2024-12-30,No,No
29960,8,15548697111,2024-05-30,Yes,Yes
82450,13,87010345301,2023-09-02,Yes,No
13313,11,48968040249,2023-03-25,No,No
79438,10,72338816877,2024-04-18,Yes,Yes
86051,8,88441073695,2024-03-31,Yes,No
59508,11,64008334534,2023-11-30,No,No
61900,2,80235471637,2024-05-21,No,No
43176,15,66897417713,2024-06-16,No,No
74943,15,17853886385,2024-02-23,No,No
85998,3,89255807609,2024-04-28,Yes,No
40983,10,78311670361,2023-08-02,No,No
84707,14,04166308318,2023-09-17,No,No
19580,3,53544095682,2024-11-30,No,No
84676,13,36703406755,2024-06-10,Yes,No
63956,12,51953294478,2023-12-06,No,No
70636,9,11228873724,2024-09-28,No,No
36825,6,69427399654,2023-08-27,Yes,Yes
31932,2,88025355458,2024-02-13,No,No
21371,5,64871750521,2023-11-27,Yes,No
46437,11,82240418712,2024-06-21,Yes,Yes
15308,12,08461884080,2024-02-01,No,No
43175,14,75981385238,2023-05-29,Yes,Yes
57843,1,33169673935,2024-10-26,No,No
58278,10,90559175582,2024-11-28,No,No
47718,5,04621047377,2023-04-04,No,No
51841,5,17992018197,2023-02-05,No,No
43571,11,42830072806,2024-12-07,Yes,No
62168,7,83719424630,2024-10-09,Yes,Yes
21988,15,52362609615,2024-08-11,Yes,Yes
16166,5,81743399807,2023-03-24,No,No
82929,15,29231730274,2023-04-04,No,No
32110,13,45525161445,2023-11-03,Yes,No
73401,2,23689170186,2023-11-22,No,No
95835,13,52236557555,2024-10-24,No,No
48422,3,94668659205,2024-02-22,Yes,Yes
90358,12,92781908931,2024-11-26,No,No
26453,4,33840299099,2023-08-01,Yes,Yes
98378,5,36361332448,2023-09-28,No,No
46166,13,81085829116,2023-08-05,No,No
49745,7,83779434981,2023-04-30,Yes,Yes
69051,10,77787884739,2023-04-10,No,No
38560,2,96938375069,2023-11-15,No,No
41523,10,24074042015,2023-02-07,No,No
29983,11,04336254631,2023-04-21,No,No
53485,7,66550915593,2023-07-05,Yes,Yes
81515,5,89584228608,2024-03-28,Yes,Yes
85870,9,24364323221,2023-06-26,No,No
38113,5,94609457933,2023-11-12,Yes,Yes
43248,8,67776784930,2024-11-25,No,No
77902,3,47321859346,2023-06-17,No,No
86345,2,40627554130,2024-07-05,Yes,Yes
38045,2,04998942948,2024-12-16,No,No
38897,11,71227082794,2024-07-20,No,No
23254,10,04688994709,2024-01-28,Yes,No
94868,3,52856737694,2023-02-02,No,No
76353,8,25161689300,2023-08-08,No,No
41555,14,78816058403,2024-09-22,No,No
67057,14,32672098144,2024-06-12,No,No
26945,15,55253136118,2024-05-15,Yes,Yes
50702,3,93518879009,2024-04-09,No,No
28635,14,15485938853,2024-09-23,No,No
50165,5,24733559275,2024-11-27,No,No
73074,10,90886742738,2023-11-30,Yes,Yes
13003,15,28191424210,2023-10-01,No,No
32848,12,95857509275,2024-03-02,No,No
19421,10,02001989770,2024-05-03,Yes,Yes
88435,11,90708259339,2024-12-03,Yes,Yes
61515,5,65772256215,2024-03-03,No,No
41886,1,43989956551,2023-05-07,No,No
72122,9,42351467091,2024-06-18,Yes,Yes
89257,3,24531867135,2024-10-12,Yes,Yes
43935,15,81635650424,2023-02-09,No,No
12796,3,26174182312,2023-06-30,Yes,Yes
47299,2,23692951422,2023-11-05,Yes,No
51059,10,19763988990,2023-03-04,Yes,Yes
63822,15,87049754707,2023-02-14,Yes,Yes
64091,7,75440834812,2023-12-24,Yes,Yes
26188,9,57532113222,2023-04-06,No,No
34767,1,46256943010,2024-12-04,No,No
22200,12,33153098792,2023-05-07,Yes,Yes
80008,12,05381446570,2024-02-03,Yes,Yes
17675,2,59815563779,2023-12-15,Yes,Yes
57843,3,96364705262,2024-10-20,Yes,Yes
62953,6,18541906086,2023-09-22,No,No
65609,4,45643778103,2023-01-02,Yes,No
64476,3,81378968193,2024-09-02,No,No
66573,5,69945555179,2023-09-07,No,No
63610,13,19481766666,2023-01-19,Yes,Yes
40898,4,93349669056,2024-05-07,Yes,Yes
75123,3,60632931744,2023-12-05,Yes,Yes
72360,2,90033344576,2023-03-03,No,No
90186,1,08713657234,2024-10-18,Yes,No
19570,10,62605826770,2024-12-21,No,No
16066,11,64262100545,2023-03-30,No,No
72829,10,54081901666,2023-08-02,No,No
30671,15,56042045213,2023-11-09,No,No
44203,2,43779039414,2024-02-02,No,No
39844,4,51022041858,2023-05-04,No,No
78481,10,96575831037,2024-06-28,No,No
38806,3,72223515357,2024-12-24,No,No
50329,7,27094125998,2024-05-22,Yes,No
96132,12,09630561982,2024-12-07,Yes,Yes
79431,11,86047901943,2023-10-30,No,No
33315,5,27516830894,2024-12-28,Yes,Yes
45715,1,38451080304,2024-12-20,No,No
99238,2,70574031106,2024-06-15,Yes,No
44354,1,32720064782,2023-04-17,Yes,No
38960,12,81433803378,2024-03-29,No,No
99768,15,16727812505,2024-03-03,No,No
83242,1,71440150196,2024-04-05,No,No
52817,12,31281748324,2024-11-27,No,No
31425,15,43962495576,2024-01-12,Yes,Yes
71122,10,77329136424,2023-03-05,No,No
62755,4,74323177687,2024-12-20,Yes,Yes
80705,9,39010930141,2024-01-20,Yes,No
93926,3,72946171542,2024-07-30,Yes,No
35875,10,11386554641,2024-06-16,No,No
10262,14,47908296925,2023-05-29,Yes,No
76088,11,75971149966,2024-04-11,Yes,Yes
83518,5,81743358847,2023-01-04,Yes,No
13674,6,82775392262,2024-08-06,Yes,Yes
14936,14,31482835195,2024-04-03,No,No
58107,15,92418984178,2024-06-06,Yes,No
74095,6,36567215098,2024-05-06,Yes,No
65571,14,74717550771,2024-03-09,No,No
60195,10,47001621502,2024-04-30,Yes,No
25529,7,51407423917,2023-04-22,Yes,Yes
98835,8,30266697525,2023-09-23,Yes,Yes
62581,13,17697589588,2023-04-01,Yes,Yes
29401,12,91670069046,2024-03-18,No,No
67940,4,07420527063,2024-07-19,No,No
78720,12,17762948637,2024-09-28,No,No
32353,15,26099885752,2023-03-12,Yes,No
53121,5,55253958691,2023-02-27,Yes,Yes
59130,10,12271000976,2023-06-14,Yes,No
22848,8,16636280134,2024-09-12,Yes,Yes
95703,2,45990019171,2024-10-01,No,No
53890,1,25441940389,2024-11-18,No,No
74508,12,37567873089,2024-11-22,No,No
58764,10,15772653646,2023-11-12,No,No
10146,7,64883948903,2024-04-22,No,No
21185,8,67463695753,2023-01-29,Yes,Yes
60218,5,91219078952,2023-06-02,No,No
36929,10,51147765440,2024-07-31,Yes,No
29777,4,44142495267,2023-09-03,No,No
75135,9,47569285786,2023-02-27,Yes,Yes
56366,11,02136947506,2023-04-18,No,No
69932,7,65217403900,2024-06-25,No,No
26134,14,95017776389,2023-12-03,Yes,Yes
20986,15,62244968545,2024-03-11,No,No
38163,3,09440995429,2023-05-08,No,No
50411,15,33861760947,2023-11-23,No,No
40506,5,46990211784,2023-01-30,Yes,Yes
75279,6,47915533456,2024-11-29,No,No
54056,6,10023667122,2023-10-12,No,No
97054,10,92621934752,2024-05-25,No,No
41991,9,71191247749,2023-09-28,Yes,No
53611,10,16090317370,2024-01-04,No,No
55939,10,39101674139,2024-09-27,Yes,Yes
78896,4,97151895672,2023-09-15,Yes,Yes
23723,8,18845490218,2024-07-16,No,No
62671,11,95061531308,2023-02-25,No,No
18909,15,11303010454,2024-07-30,Yes,No
22173,2,23302722524,2024-06-24,No,No
29242,8,21140551649,2024-06-28,Yes,Yes
99571,8,45219475594,2023-04-20,No,No
40628,15,92693877978,2023-02-03,No,No
96012,14,97081898132,2024-08-06,No,No
81061,14,40604404894,2024-12-30,Yes,Yes
73437,8,07191943595,2024-12-18,No,No
40995,8,88576034058,2024-12-18,Yes,Yes
82872,4,31639078220,2024-08-17,Yes,Yes
48181,6,95116336431,2023-12-01,Yes,No
39124,7,70676497826,2024-07-10,Yes,No
89229,3,51701101283,2023-02-09,No,No
28481,8,92198202377,2024-01-03,Yes,No
51249,15,90945662659,2024-11-06,Yes,Yes
93882,10,33434555079,2023-04-02,No,No
40524,3,22005478770,2023-01-23,No,No
36414,4,44849735425,2024-03-18,Yes,Yes
47464,9,64794181061,2024-01-26,No,No
19157,13,97351989760,2024-07-29,No,No
53704,13,86966544571,2024-07-05,No,No
30891,7,59334966070,2023-04-21,Yes,No
52153,14,17979314831,2024-07-14,Yes,Yes
19689,8,59554094768,2023-01-03,Yes,No
96591,1,73218425984,2024-12-06,No,No
81827,6,51615542202,2023-03-14,No,No
71893,7,75158626558,2023-08-20,Yes,Yes
33742,11,52115739240,2023-12-31,Yes,Yes
18375,4,84492662693,2023-01-12,Yes,Yes
62213,11,45094000779,2024-07-06,Yes,Yes
61753,3,47195468863,2024-01-13,Yes,No
41720,1,91606006508,2024-07-14,Yes,Yes
13341,7,86117895602,2023-11-21,No,No
53103,13,29328617905,2023-03-19,No,No
54496,13,78910649614,2023-04-29,Yes,No
16706,4,09304916002,2023-03-10,No,No
60796,1,07481057020,2024-11-15,Yes,Yes
54106,6,12197524376,2023-06-10,No,No
69612,8,32252707787,2024-07-17,Yes,Yes
23321,8,34856396006,2024-08-27,No,No
52701,6,84656051118,2024-12-07,Yes,No
84870,15,42467924286,2024-12-06,No,No
38379,6,75707505533,2023-10-31,Yes,No
57436,5,97475589712,2023-05-17,Yes,No
30251,10,66219552529,2023-06-12,Yes,Yes
10718,9,43672545807,2024-01-02,No,No
51747,14,10893589748,2023-05-11,Yes,No
30940,8,14438434600,2024-07-08,No,No
47992,3,06547364126,2024-05-17,No,No
86486,8,18772470142,2023-09-03,Yes,Yes
43418,6,49535496967,2024-05-10,Yes,Yes
94081,13,29537525900,2023-11-17,No,No
71440,5,88850196254,2024-04-21,Yes,Yes
87120,15,83897410375,2024-01-19,Yes,Yes
56681,6,23918818814,2024-03-23,No,No
76024,13,77300451858,2023-05-03,No,No
66868,2,10381659776,2023-03-29,Yes,Yes
61542,6,01087224136,2023-12-02,No,No
64394,4,66627389028,2024-08-01,No,No
77927,2,22260201358,2023-12-05,Yes,Yes
91021,12,24186439227,2024-10-22,No,No
56827,12,93342859166,2023-01-17,Yes,Yes
24164,14,71868008755,2023-04-14,Yes,Yes
23134,9,41602885199,2024-01-23,No,No
91706,11,96876461674,2024-09-05,Yes,No
37129,7,15829926565,2024-12-13,Yes,Yes
29259,10,96299908064,2023-09-25,No,No
68681,5,36410048779,2023-09-23,Yes,Yes
91854,4,86348059400,2024-02-06,Yes,Yes
20622,4,22950792504,2023-12-07,No,No
42765,5,96473409956,2023-12-01,No,No
64769,6,91825464025,2024-04-17,No,No
53292,8,82922626518,2023-05-05,No,No
73800,2,08983723801,2023-08-27,No,No
21154,12,89124369769,2023-03-18,No,No
45817,15,78986486130,2023-04-14,No,No
20259,12,88315719038,2024-09-16,Yes,No
86018,15,05032030176,2024-01-25,No,No
32455,3,29537772064,2023-03-08,No,No
45118,11,21957098091,2024-11-05,Yes,No
95510,10,07233627038,2024-02-21,Yes,Yes
59484,9,72639672482,2024-05-20,Yes,No
74681,2,19681870279,2023-11-03,No,No
60901,5,34739809257,2023-09-21,No,No
71846,13,37194206186,2023-01-10,Yes,No
79456,8,77712524205,2024-04-03,No,No
13825,12,26556212359,2024-03-06,No,No
36484,2,29814592749,2024-10-09,Yes,No
63817,5,25422811188,2024-07-20,No,No
83583,8,55680848048,2024-09-02,No,No
59313,9,74986654556,2023-06-19,Yes,Yes
18717,6,90678929133,2024-06-08,Yes,No
62841,8,45562785889,2024-08-26,No,No
13260,2,16510437213,2023-08-01,Yes,No
98402,14,95083089243,2023-06-01,No,No
49536,9,16263778177,2023-11-18,Yes,No
92380,9,67072887232,2023-08-31,Yes,Yes
50372,10,35763205189,2024-09-27,Yes,Yes
27835,13,64109936711,2023-03-10,No,No
76512,5,25016756492,2023-12-08,No,No
40942,14,38124993784,2023-03-18,No,No
85658,3,64101944507,2024-05-14,No,No
89805,10,61267367847,2024-03-16,Yes,Yes
68902,8,81559967535,2023-04-07,Yes,No
55870,10,26758541036,2023-03-29,No,No
81890,1,46374504380,2023-09-15,Yes,Yes
88181,4,28327508412,2024-12-17,Yes,No
75591,14,36564526217,2023-07-12,No,No
71028,8,24875840710,2024-08-03,Yes,No
68116,8,27848891008,2024-06-29,No,No
82974,13,99001128130,2023-03-03,No,No
67734,1,38050335218,2024-01-23,No,No
59772,8,55922881649,2024-12-28,No,No
43843,3,66279357266,2023-10-01,Yes,Yes
60780,6,69798192886,2023-07-29,No,No
97694,8,62195774390,2024-08-08,No,No
55284,5,37336053608,2023-05-03,No,No
21587,13,81120118963,2023-05-25,No,No
46608,8,15297420193,2024-05-13,No,No
79625,13,62318128519,2024-09-01,Yes,Yes
42417,5,73928907005,2023-08-06,No,No
70561,14,96904142133,2024-05-14,No,No
33193,10,11283715433,2023-01-21,No,No
50730,1,56517578866,2024-07-28,Yes,No
57147,9,47732268742,2023-07-02,Yes,No
73636,10,20866518383,2024-03-11,Yes,Yes
58942,2,21035433779,2024-12-12,Yes,No
46213,3,59744150684,2024-03-21,No,No
39251,6,56292375095,2023-06-15,Yes,No
34291,12,81510851776,2023-06-22,No,No
49546,5,83947544037,2024-07-20,Yes,No
96011,5,53334739779,2024-04-11,Yes,Yes
90408,13,34884423203,2023-09-14,Yes,Yes
29373,12,15761726122,2023-03-01,Yes,No
40497,15,52697631472,2024-06-20,Yes,Yes
25212,5,23910461880,2024-04-08,Yes,No
87175,2,52825795122,2023-08-07,Yes,Yes
42665,7,03156372188,2024-01-06,No,No
66072,2,79747141208,2024-09-15,No,No
46818,2,06185706982,2024-07-24,No,No
21219,9,41086692799,2024-08-27,Yes,No
95135,4,41751976560,2024-02-23,No,No
38563,10,00982293346,2024-03-06,Yes,Yes
56063,6,95300442508,2024-07-31,No,No
45110,5,23434146925,2024-07-23,No,No
58800,13,47255737746,2024-07-01,No,No
40475,1,54408484230,2024-11-29,Yes,Yes
79419,3,89117433662,2024-09-17,No,No
37455,9,73869306001,2023-02-26,Yes,Yes
59592,6,90151741230,2024-05-27,No,No
70583,1,77256778785,2023-03-05,No,No
72492,14,75053532090,2024-07-27,Yes,Yes
22627,5,37822049657,2024-09-10,Yes,Yes
28921,7,55530093026,2024-01-04,Yes,No
86844,8,45697932785,2024-06-12,No,No
67878,13,59665324095,2024-04-15,Yes,Yes
72769,2,09756135302,2023-10-05,No,No
94711,15,49710485823,2024-11-28,No,No
35016,10,16270042878,2023-12-04,No,No
22816,2,16251534109,2024-08-25,No,No
39334,5,47220946221,2024-06-01,Yes,Yes
88213,13,54870215927,2023-08-23,No,No
14909,5,47488039002,2024-11-19,Yes,No
69660,12,47709179550,2023-02-26,No,No
99263,6,07522737911,2024-10-11,Yes,No
89788,15,11846192407,2023-08-21,Yes,Yes
85827,15,50905614931,2023-07-31,No,No
10359,11,98860228616,2023-04-25,No,No
92579,12,17540267496,2023-09-22,Yes,Yes
96761,5,05058331064,2024-03-27,Yes,Yes
54436,1,15836232042,2024-10-29,No,No
62756,5,43981008059,2023-06-03,No,No
62945,9,20670051151,2023-10-20,Yes,No
51613,12,75429280554,2024-03-24,Yes,No
15838,14,84932188187,2024-05-06,Yes,No
28521,9,88497046763,2023-11-11,Yes,No
55020,13,36897039589,2024-01-27,Yes,No
16987,11,79623623344,2023-12-15,Yes,Yes
67699,6,87931715554,2023-04-24,No,No
87670,12,57735850709,2023-04-07,Yes,No
19606,15,59823259934,2024-08-06,Yes,Yes
13739,6,02583896111,2024-09-15,No,No
37286,8,70460666835,2023-06-19,No,No
53721,1,29758566130,2023-04-17,No,No
78493,13,74654178730,2024-12-13,Yes,Yes
12006,5,68407092626,2023-12-25,Yes,No
91977,12,88044473757,2023-11-03,No,No
24373,4,89832487765,2023-09-29,No,No
25198,5,89361668636,2023-02-20,No,No
26596,1,45053368574,2023-03-01,Yes,Yes
49616,8,83454377214,2023-03-20,No,No
70924,1,35988462302,2024-03-05,No,No
96831,11,26812579927,2024-11-15,No,No
64239,1,59251140761,2023-12-06,Yes,Yes
93081,9,38578673879,2024-12-07,No,No
68438,14,04654786046,2024-08-01,No,No
73517,1,02668198565,2024-05-19,No,No
18012,11,11748315338,2023-04-18,Yes,Yes
26947,8,17551343900,2024-12-29,Yes,No
94972,14,57364669325,2023-08-30,No,No
60589,14,60009364375,2024-03-14,Yes,No
85764,7,83482951497,2024-06-12,No,No
45582,4,15691079314,2023-03-04,No,No
36941,11,35057564367,2023-09-26,No,No
87884,1,17973120837,2023-01-16,Yes,No
97508,14,25597227441,2024-05-01,Yes,Yes
24808,2,62567283337,2024-06-18,No,No
20079,7,59524780319,2024-05-18,Yes,Yes
42947,4,43431097572,2023-04-15,No,No
88507,2,48681932459,2024-04-10,No,No
34400,7,38563488731,2023-02-10,No,No
64692,8,99603523971,2024-11-14,Yes,Yes
50800,4,90853589129,2024-11-27,Yes,Yes
25576,8,97893045055,2023-05-08,No,No
82605,2,69430561081,2023-08-25,Yes,Yes
76828,9,40265658937,2023-06-13,Yes,No
35599,10,05768486204,2024-01-01,No,No
38109,8,22276348766,2024-02-19,No,No
79524,11,98516786475,2024-11-23,No,No
89585,13,16217680446,2024-06-18,No,No
95652,10,50987762457,2024-01-22,No,No
51024,12,59275359145,2024-04-06,No,No
95149,13,53106717243,2023-05-09,Yes,Yes
42146,10,69047045170,2024-05-27,Yes,No
57784,2,73434312143,2024-09-12,No,No
73264,8,52019075259,2023-04-06,No,No
94631,5,18628422172,2023-11-01,Yes,No
42781,14,57135226643,2024-10-24,Yes,Yes
77955,12,17253322442,2023-04-17,No,No
77141,1,48375762759,2024-03-02,No,No
14053,5,17467421790,2024-12-23,No,No
51900,10,07900039744,2024-10-01,Yes,Yes
72789,14,60208182910,2024-01-08,Yes,Yes
70235,15,58636816980,2023-03-12,Yes,No
82528,11,75651333330,2023-04-10,Yes,Yes
88757,8,37229551202,2024-02-27,Yes,Yes
75985,6,10132757158,2023-07-28,No,No
71628,11,38578155943,2024-12-15,No,No
62467,8,69028627241,2023-08-09,No,No
38948,10,62192734601,2024-02-20,No,No
69510,13,74405104466,2023-08-09,Yes,No
47841,2,43023345581,2023-08-03,Yes,No
43735,2,27677543955,2023-07-08,No,No
21730,3,91105132602,2023-09-16,No,No
83326,8,00147531735,2024-10-03,Yes,Yes
86882,13,91851186311,2024-06-16,Yes,Yes
91963,3,13373894362,2023-03-17,No,No
61887,11,91784644328,2023-11-18,No,No
15335,8,50079378848,2023-10-19,No,No
32353,13,11204553137,2024-08-27,No,No
55956,1,12677693592,2023-07-23,Yes,Yes
50084,4,14588977650,2023-03-21,Yes,No
68537,3,73838262170,2024-02-07,No,No
82510,5,79041302259,2023-01-27,Yes,Yes
21079,15,38914630357,2024-02-16,No,No
61201,8,96616723796,2024-10-05,Yes,Yes
59057,4,15866501256,2023-07-12,Yes,Yes
74521,10,85199132691,2024-01-14,Yes,No
61510,11,61729668026,2023-12-31,Yes,No
86328,9,61176979699,2024-07-03,No,No
27571,8,07692168332,2024-02-03,Yes,No
11378,12,61949206177,2024-09-23,No,No
90840,11,93525748270,2024-01-19,No,No
28480,13,57488121672,2024-05-01,No,No
80043,8,69836760434,2024-04-04,No,No
49215,5,05315687400,2023-06-01,No,No
22589,4,25738569020,2024-11-20,Yes,Yes
91090,12,71809785478,2024-08-08,Yes,No
45707,4,47397152569,2024-06-09,Yes,Yes
73112,13,04737299983,2023-02-15,Yes,Yes
88334,10,76621170459,2024-12-09,No,No
30336,9,35265486683,2024-08-08,Yes,Yes
27854,7,72279071168,2024-06-02,Yes,No
21008,3,11567310606,2023-04-05,Yes,Yes
38572,12,41054540783,2024-10-01,Yes,Yes
70237,12,38895097157,2023-11-14,Yes,Yes
28667,7,51852342403,2024-03-02,No,No
34590,13,15312613720,2023-04-05,Yes,Yes
17615,5,14656572851,2023-04-23,No,No
83713,4,86441020599,2024-04-12,No,No
29932,3,42989575152,2023-01-26,No,No
96476,1,76118765806,2024-08-26,No,No
31309,2,92719608656,2023-12-25,Yes,Yes
94540,8,74260220086,2023-12-10,No,No
11662,1,27356934135,2023-10-12,Yes,No
99080,14,99181311617,2023-06-22,No,No
53549,9,39983651912,2024-07-09,Yes,No
19670,7,93155366109,2024-12-12,No,No
71210,7,64681718535,2023-04-18,Yes,No
29988,5,49453636888,2023-03-11,No,No
35319,6,89661839338,2023-08-12,Yes,No
83735,3,90816815437,2024-05-18,No,No
59491,12,72727651539,2024-05-18,No,No
64189,13,79193185512,2023-04-18,Yes,Yes
81313,2,51516111721,2023-08-05,No,No
89987,3,35143176476,2024-12-15,No,No
26392,3,03652817639,2024-08-22,Yes,Yes
82003,7,95418357643,2024-12-26,No,No
82942,4,87777570408,2023-07-01,Yes,No
45082,1,03357761502,2023-07-23,Yes,Yes
46619,8,62643393073,2023-01-04,No,No
43941,14,29506227185,2023-10-05,No,No
16779,7,38528770329,2023-10-08,Yes,Yes
12867,4,67815474613,2024-01-10,No,No
65441,3,66395645908,2023-12-19,No,No
66755,1,38047302287,2024-07-06,No,No
49485,9,86291969109,2023-10-24,Yes,No
96901,12,65642024006,2024-08-28,No,No
19649,4,64355707479,2023-03-08,Yes,No
48130,4,09013375012,2024-01-30,Yes,Yes
46330,15,49164354962,2024-04-19,Yes,Yes
48900,4,84319245761,2024-03-28,No,No
16201,2,47069242514,2023-03-01,Yes,Yes
89101,12,43821531327,2023-02-12,No,No
45441,10,34463855204,2024-12-05,Yes,No
97441,15,51900306542,2024-10-24,No,No
22222,4,65618755235,2023-12-05,Yes,Yes
84346,11,30767504514,2023-02-10,No,No
92149,8,86661756891,2024-01-13,No,No
75049,8,53784860803,2024-06-05,No,No
66165,5,30872007696,2024-01-13,Yes,Yes
63873,2,99099814004,2024-09-18,No,No
22573,14,08537378508,2024-04-09,No,No
68517,3,74543922289,2023-09-08,Yes,Yes
73189,6,27290099561,2023-11-12,No,No
82981,12,29098988006,2023-03-07,No,No
40043,10,05642091932,2024-02-17,No,No
57429,14,38754501848,2024-10-14,Yes,Yes
16298,2,89460724629,2023-10-07,Yes,Yes
39534,10,08873320893,2023-03-16,Yes,Yes
91537,4,56000085629,2024-11-13,Yes,Yes
80883,10,13359371151,2023-10-26,No,No
47610,13,16193042738,2024-02-04,Yes,Yes
99098,13,49577492958,2023-12-10,No,No
18157,12,34225483641,2024-05-25,Yes,Yes
21357,3,64526667979,2024-04-10,No,No
23975,13,46948406125,2023-07-10,Yes,No
74108,1,60831644044,2024-06-14,Yes,No
81266,14,28587282744,2024-06-03,Yes,Yes
62715,1,02355411426,2024-10-09,No,No
75487,13,57163344483,2023-07-28,Yes,No
62217,8,16656833213,2023-03-29,Yes,Yes
82081,6,26274528210,2023-06-09,No,No
34907,12,03302051558,2024-03-09,Yes,Yes
